oln_id_a	oln_id_b	edge_typ
YBR049C	YNL247W	transcription_factor->target_gene
YBR049C	YNL248C	transcription_factor->target_gene
YBR049C	YNL262W	transcription_factor->target_gene
YBR049C	YNL263C	transcription_factor->target_gene
YBR049C	YNL271C	transcription_factor->target_gene
YBR049C	YNL281W	transcription_factor->target_gene
YBR049C	YNL284C	transcription_factor->target_gene
YBR049C	YNL287W	transcription_factor->target_gene
YBR049C	YNL301C	transcription_factor->target_gene
YBR049C	YNL305C	transcription_factor->target_gene
YBR049C	YNR011C	transcription_factor->target_gene
YBR049C	YNR012W	transcription_factor->target_gene
YBR049C	YNR032W	transcription_factor->target_gene
YBR049C	YNR037C	transcription_factor->target_gene
YBR049C	YNR038W	transcription_factor->target_gene
YBR049C	YNR039C	transcription_factor->target_gene
YBR049C	YNR040W	transcription_factor->target_gene
YBR049C	YNR052C	transcription_factor->target_gene
YBR049C	YOL004W	transcription_factor->target_gene
YBR049C	YOL005C	transcription_factor->target_gene
YBR049C	YOL006C	transcription_factor->target_gene
YBR049C	YOL023W	transcription_factor->target_gene
YBR049C	YOL030W	transcription_factor->target_gene
YBR049C	YOL061W	transcription_factor->target_gene
YBR049C	YOL062C	transcription_factor->target_gene
YBR049C	YOL082W	transcription_factor->target_gene
YBR049C	YOL129W	transcription_factor->target_gene
YBR049C	YOL144W	transcription_factor->target_gene
YBR049C	YOL148C	transcription_factor->target_gene
YBR049C	YOR021C	transcription_factor->target_gene
YBR049C	YOR023C	transcription_factor->target_gene
YBR049C	YOR025W	transcription_factor->target_gene
YBR049C	YOR048C	transcription_factor->target_gene
YBR049C	YOR063W	transcription_factor->target_gene
YBR049C	YOR070C	transcription_factor->target_gene
YBR049C	YOR076C	transcription_factor->target_gene
YBR049C	YOR077W	transcription_factor->target_gene
YBR049C	YOR093C	transcription_factor->target_gene
YBR049C	YOR094W	transcription_factor->target_gene
YBR049C	YOR116C	transcription_factor->target_gene
YBR049C	YOR117W	transcription_factor->target_gene
YBR049C	YOR128C	transcription_factor->target_gene
YBR049C	YOR138C	transcription_factor->target_gene
YBR049C	YOR148C	transcription_factor->target_gene
YBR049C	YOR150W	transcription_factor->target_gene
YBR049C	YOR151C	transcription_factor->target_gene
YBR049C	YOR187W	transcription_factor->target_gene
YBR049C	YOR189W	transcription_factor->target_gene
YBR049C	YOR196C	transcription_factor->target_gene
YBR049C	YOR237W	transcription_factor->target_gene
YBR049C	YOR246C	transcription_factor->target_gene
YBR049C	YOR259C	transcription_factor->target_gene
YBR049C	YOR265W	transcription_factor->target_gene
YBR049C	YOR272W	transcription_factor->target_gene
YBR049C	YOR275C	transcription_factor->target_gene
YBR049C	YOR276W	transcription_factor->target_gene
YBR049C	YOR287C	transcription_factor->target_gene
YBR049C	YOR290C	transcription_factor->target_gene
YBR049C	YOR311C	transcription_factor->target_gene
YBR049C	YOR318C	transcription_factor->target_gene
YBR049C	YOR332W	transcription_factor->target_gene
YBR049C	YOR335C	transcription_factor->target_gene
YBR049C	YOR336W	transcription_factor->target_gene
YBR049C	YOR353C	transcription_factor->target_gene
YBR049C	YOR361C	transcription_factor->target_gene
YBR049C	YOR369C	transcription_factor->target_gene
YBR049C	YPL010W	transcription_factor->target_gene
YBR049C	YPL011C	transcription_factor->target_gene
YBR049C	YPL018W	transcription_factor->target_gene
YBR049C	YPL019C	transcription_factor->target_gene
YBR049C	YPL027W	transcription_factor->target_gene
YBR049C	YPL037C	transcription_factor->target_gene
YBR049C	YPL047W	transcription_factor->target_gene
YBR049C	YPL059W	transcription_factor->target_gene
YBR049C	YPL088W	transcription_factor->target_gene
YBR049C	YPL118W	transcription_factor->target_gene
YBR049C	YPL119C	transcription_factor->target_gene
YBR049C	YPL126W	transcription_factor->target_gene
YBR049C	YPL178W	transcription_factor->target_gene
YBR049C	YPL179W	transcription_factor->target_gene
YBR049C	YPL180W	transcription_factor->target_gene
YBR049C	YPL204W	transcription_factor->target_gene
YBR049C	YPL206C	transcription_factor->target_gene
YBR049C	YPL218W	transcription_factor->target_gene
YBR049C	YPL225W	transcription_factor->target_gene
YBR049C	YPL231W	transcription_factor->target_gene
YBR049C	YPR025C	transcription_factor->target_gene
YBR049C	YPR026W	transcription_factor->target_gene
YBR049C	YPR029C	transcription_factor->target_gene
YBR049C	YPR036W	transcription_factor->target_gene
YBR049C	YPR042C	transcription_factor->target_gene
YBR049C	YPR043W	transcription_factor->target_gene
YBR049C	YPR055W	transcription_factor->target_gene
YBR049C	YPR067W	transcription_factor->target_gene
YBR049C	YPR074C	transcription_factor->target_gene
YBR049C	YPR075C	transcription_factor->target_gene
YBR049C	YPR119W	transcription_factor->target_gene
YBR049C	YPR133C	transcription_factor->target_gene
YBR049C	YPR133W-A	transcription_factor->target_gene
YBR049C	YPR143W	transcription_factor->target_gene
YBR049C	YPR163C	transcription_factor->target_gene
YBR049C	YPR164W	transcription_factor->target_gene
YBR049C	YPR181C	transcription_factor->target_gene
YBR049C	YPR182W	transcription_factor->target_gene
YBR083W	YAR010C	transcription_factor->target_gene
YBR083W	YAR015W	transcription_factor->target_gene
YBR083W	YBL016W	transcription_factor->target_gene
YBR083W	YBR083W	transcription_factor->target_gene
YBR083W	YBR117C	transcription_factor->target_gene
YBR083W	YCR018C	transcription_factor->target_gene
YBR083W	YDL160C	transcription_factor->target_gene
YBR083W	YDL161W	transcription_factor->target_gene
YBR083W	YDL222C	transcription_factor->target_gene
YBR083W	YDR055W	transcription_factor->target_gene
YBR083W	YDR276C	transcription_factor->target_gene
YBR083W	YDR316W-A	transcription_factor->target_gene
YBR083W	YDR317W	transcription_factor->target_gene
YBR083W	YEL033W	transcription_factor->target_gene
YBR083W	YER070W	transcription_factor->target_gene
YBR083W	YER103W	transcription_factor->target_gene
YBR083W	YER189W	transcription_factor->target_gene
YBR083W	YFL048C	transcription_factor->target_gene
YBR083W	YGL062W	transcription_factor->target_gene
YBR083W	YGL178W	transcription_factor->target_gene
YBR083W	YGR166W	transcription_factor->target_gene
YBR083W	YGR213C	transcription_factor->target_gene
YBR083W	YGR221C	transcription_factor->target_gene
YBR083W	YGR294W	transcription_factor->target_gene
YBR182C	YDR350C	transcription_factor->target_gene
YBR182C	YDR351W	transcription_factor->target_gene
YBR182C	YDR418W	transcription_factor->target_gene
YBR182C	YDR420W	transcription_factor->target_gene
YBR182C	YEL040W	transcription_factor->target_gene
YBR182C	YER011W	transcription_factor->target_gene
YBR182C	YGL115W	transcription_factor->target_gene
YBR182C	YCR073W-A	transcription_factor->target_gene
YBR182C	YGR282C	transcription_factor->target_gene
YBR182C	YGR283C	transcription_factor->target_gene
YBR182C	YHR030C	transcription_factor->target_gene
YBR182C	YHR080C	transcription_factor->target_gene
YBR182C	YHR081W	transcription_factor->target_gene
YBR182C	YHR091C	transcription_factor->target_gene
YBR182C	YHR193C	transcription_factor->target_gene
YBR182C	YHR194W	transcription_factor->target_gene
YBR182C	YIR013C	transcription_factor->target_gene
YBR182C	YIR014W	transcription_factor->target_gene
YBR182C	YIR020C	transcription_factor->target_gene
YBR182C	YJR044C	transcription_factor->target_gene
YBR182C	YKL096W	transcription_factor->target_gene
YBR182C	YKL164C	transcription_factor->target_gene
YBR182C	YKL185W	transcription_factor->target_gene
YBR182C	YLR300W	transcription_factor->target_gene
YBR182C	YLR389C	transcription_factor->target_gene
YBR182C	YLR390W	transcription_factor->target_gene
YBR182C	YLR390W-A	transcription_factor->target_gene
YBR182C	YLR393W	transcription_factor->target_gene
YBR182C	YNL113W	transcription_factor->target_gene
YBR182C	YNL115C	transcription_factor->target_gene
YBR182C	YNL236W	transcription_factor->target_gene
YBR182C	YNL337W	transcription_factor->target_gene
YBR182C	YOR138C	transcription_factor->target_gene
YBR182C	YOR140W	transcription_factor->target_gene
YBR182C	YOR236W	transcription_factor->target_gene
YBR182C	YPL175W	transcription_factor->target_gene
YBR182C	YPL176C	transcription_factor->target_gene
YBR182C	YPL249C-A	transcription_factor->target_gene
YBR182C	YPR124W	transcription_factor->target_gene
YBR182C	YPR198W	transcription_factor->target_gene
YBR240C	YDR179C	transcription_factor->target_gene
YBR240C	YDR473C	transcription_factor->target_gene
YBR240C	YEL007W	transcription_factor->target_gene
YBR240C	YEL046C	transcription_factor->target_gene
YBR240C	YER146W	transcription_factor->target_gene
YBR240C	YFL067W	transcription_factor->target_gene
YBR240C	YGR020C	transcription_factor->target_gene
YBR240C	YIL156W	transcription_factor->target_gene
YBR240C	YJR108W	transcription_factor->target_gene
YBR240C	YLR044C	transcription_factor->target_gene
YBR240C	YMR037C	transcription_factor->target_gene
YBR240C	YOL127W	transcription_factor->target_gene
YBR240C	YPL043W	transcription_factor->target_gene
YCR018C	YBR168W	transcription_factor->target_gene
YCR018C	YDR245W	transcription_factor->target_gene
YCR018C	YLL032C	transcription_factor->target_gene
YCR084C	YBR068C	transcription_factor->target_gene
YCR084C	YBR072W	transcription_factor->target_gene
YCR084C	YDL182W	transcription_factor->target_gene
YCR084C	YDR034W-B	transcription_factor->target_gene
YCR084C	YDR041W	transcription_factor->target_gene
YCR084C	YDR342C	transcription_factor->target_gene
YCR084C	YDR345C	transcription_factor->target_gene
YCR084C	YER064C	transcription_factor->target_gene
YCR084C	YER067W	transcription_factor->target_gene
YCR084C	YER069W	transcription_factor->target_gene
YCR084C	YER103W	transcription_factor->target_gene
YCR084C	YER147C	transcription_factor->target_gene
YCR084C	YER150W	transcription_factor->target_gene
YCR084C	YFL002C	transcription_factor->target_gene
YCR084C	YFR006W	transcription_factor->target_gene
YCR084C	YFR038W	transcription_factor->target_gene
YCR084C	YGL027C	transcription_factor->target_gene
YCR084C	YGL171W	transcription_factor->target_gene
YCR084C	YGR157W	transcription_factor->target_gene
YCR084C	YGR161C	transcription_factor->target_gene
YCR084C	YGR254W	transcription_factor->target_gene
YCR084C	YHR005C	transcription_factor->target_gene
YCR084C	YHR154W	transcription_factor->target_gene
YCR084C	YHR162W	transcription_factor->target_gene
YCR084C	YHR179W	transcription_factor->target_gene
YCR084C	YIL011W	transcription_factor->target_gene
YCR084C	YJL034W	transcription_factor->target_gene
YCR084C	YJL088W	transcription_factor->target_gene
YCR084C	YJL126W	transcription_factor->target_gene
YCR084C	YKL060C	transcription_factor->target_gene
YCR084C	YKR039W	transcription_factor->target_gene
YCR084C	YLL024C	transcription_factor->target_gene
YCR084C	YLR064W	transcription_factor->target_gene
YCR084C	YLR152C	transcription_factor->target_gene
YCR084C	YLR248W	transcription_factor->target_gene
YCR084C	YLR258W	transcription_factor->target_gene
YCR084C	YLR327C	transcription_factor->target_gene
YCR084C	YML131W	transcription_factor->target_gene
YCR084C	YMR120C	transcription_factor->target_gene
YCR084C	YMR251W-A	transcription_factor->target_gene
YCR084C	YNL096C	transcription_factor->target_gene
YCR084C	YNL220W	transcription_factor->target_gene
YCR084C	YOL014W	transcription_factor->target_gene
YCR084C	YOL130W	transcription_factor->target_gene
YCR084C	YOL158C	transcription_factor->target_gene
YCR084C	YOR047C	transcription_factor->target_gene
YCR084C	YOR161C	transcription_factor->target_gene
YCR084C	YOR249C	transcription_factor->target_gene
YCR084C	YOR335C	transcription_factor->target_gene
YCR084C	YPL137C	transcription_factor->target_gene
YCR084C	YPL265W	transcription_factor->target_gene
YCR084C	YPR160W	transcription_factor->target_gene
YCR106W	YCR107W	transcription_factor->target_gene
YCR106W	YDR517W	transcription_factor->target_gene
YCR106W	YLR297W	transcription_factor->target_gene
YCR106W	YMR103C	transcription_factor->target_gene
YDL020C	YAL005C	transcription_factor->target_gene
YDL020C	YBL041W	transcription_factor->target_gene
YDL020C	YBL058W	transcription_factor->target_gene
YDL020C	YBR170C	transcription_factor->target_gene
YDL020C	YBR173C	transcription_factor->target_gene
YDL020C	YBR175W	transcription_factor->target_gene
YDL020C	YCL040W	transcription_factor->target_gene
YDL020C	YCL057W	transcription_factor->target_gene
YDL020C	YCR082W	transcription_factor->target_gene
YDL020C	YDL007W	transcription_factor->target_gene
YDL020C	YDL097C	transcription_factor->target_gene
YDL020C	YDL100C	transcription_factor->target_gene
YDL020C	YDL126C	transcription_factor->target_gene
YDL020C	YDL144C	transcription_factor->target_gene
YDL020C	YDL147W	transcription_factor->target_gene
YDL020C	YDR394W	transcription_factor->target_gene
YDL020C	YDR427W	transcription_factor->target_gene
YDL020C	YEL037C	transcription_factor->target_gene
YDL020C	YER004W	transcription_factor->target_gene
YDL020C	YER012W	transcription_factor->target_gene
YDL020C	YER021W	transcription_factor->target_gene
YDL020C	YER094C	transcription_factor->target_gene
YDL020C	YER142C	transcription_factor->target_gene
YDL020C	YFL044C	transcription_factor->target_gene
YDL020C	YFR003C	transcription_factor->target_gene
YDL020C	YFR004W	transcription_factor->target_gene
YDL020C	YFR010W	transcription_factor->target_gene
YDL020C	YFR050C	transcription_factor->target_gene
YDL020C	YFR052W	transcription_factor->target_gene
YDL020C	YGL011C	transcription_factor->target_gene
YDL020C	YGL012W	transcription_factor->target_gene
YDL020C	YGL013C	transcription_factor->target_gene
YDL020C	YGL033W	transcription_factor->target_gene
YBR049C	YOR149C	transcription_factor->target_gene
YDL020C	YGL048C	transcription_factor->target_gene
YDL020C	YGL062W	transcription_factor->target_gene
YDL020C	YGR048W	transcription_factor->target_gene
YDL020C	YGR135W	transcription_factor->target_gene
YDL020C	YGR231C	transcription_factor->target_gene
YDL020C	YGR253C	transcription_factor->target_gene
YDL020C	YHR027C	transcription_factor->target_gene
YDL020C	YHR200W	transcription_factor->target_gene
YDL020C	YIL075C	transcription_factor->target_gene
YDL020C	YJL001W	transcription_factor->target_gene
YDL020C	YJL159W	transcription_factor->target_gene
YDL020C	YKL015W	transcription_factor->target_gene
YDL020C	YKL117W	transcription_factor->target_gene
YDL020C	YKL145W	transcription_factor->target_gene
YDL020C	YKL187C	transcription_factor->target_gene
YDL020C	YKL196C	transcription_factor->target_gene
YDL020C	YKL210W	transcription_factor->target_gene
YDL020C	YML032C	transcription_factor->target_gene
YDL020C	YML092C	transcription_factor->target_gene
YDL020C	YML125C	transcription_factor->target_gene
YDL020C	YMR100W	transcription_factor->target_gene
YDL020C	YMR314W	transcription_factor->target_gene
YDL020C	YNL155W	transcription_factor->target_gene
YDL020C	YNL241C	transcription_factor->target_gene
YDL020C	YOL038W	transcription_factor->target_gene
YDL020C	YOR007C	transcription_factor->target_gene
YDL020C	YOR259C	transcription_factor->target_gene
YDL020C	YOR260W	transcription_factor->target_gene
YDL020C	YOR261C	transcription_factor->target_gene
YDL020C	YOR338W	transcription_factor->target_gene
YDL020C	YOR362C	transcription_factor->target_gene
YDL020C	YPR024W	transcription_factor->target_gene
YDL020C	YPR054W	transcription_factor->target_gene
YDL056W	YAR007C	transcription_factor->target_gene
YDL056W	YBL023C	transcription_factor->target_gene
YDL056W	YBR070C	transcription_factor->target_gene
YDL056W	YBR071W	transcription_factor->target_gene
YDL056W	YBR077C	transcription_factor->target_gene
YDL056W	YBR078W	transcription_factor->target_gene
YDL056W	YCR064C	transcription_factor->target_gene
YDL056W	YCR065W	transcription_factor->target_gene
YDL056W	YDL003W	transcription_factor->target_gene
YDL056W	YDL017W	transcription_factor->target_gene
